image_id,dim0,dim1,split
49cbc9c84fac,2330,2846,train
11df831cbf94,3480,4248,train
78f5d0c4f4d6,2800,3408,train
3b61e209092b,2336,2836,train
d29fc13b0a11,3480,4240,train
7b4eafaf6b6e,2320,2832,train
807656417522,3480,4240,train
8ee9cdf489cb,3480,4240,train
899f219fd79b,2233,2529,train
79c7b0c4a34b,2336,2836,train
ce03278781e2,2012,2012,train
fbb36b796d78,2032,1840,train
d4bce67cb700,3032,3032,train
47ca26648618,3480,4248,train
5e79f836af2c,4240,3480,train
77f27efcb27d,3480,4248,train
0ae132603ba7,2544,3056,train
53b695db11a1,3480,4240,train
918959bdda4a,3480,4248,train
b866020311f0,3480,4240,train
86a2f241cf70,2946,2976,train
77705ac8ba49,3488,4256,train
2881f8699879,2544,3056,train
7049d03afe69,3480,4248,train
8f3ea7909126,3480,4240,train
077209acb6e4,2320,2832,train
c05a1da5efe0,2544,3056,train
ab55abb953d1,2544,3056,train
fe9d1086b64d,3032,3032,train
f5fcdc2c97b3,2991,2992,train
a159880ddb87,2336,2836,train
f59a4957542a,1140,1387,train
12384ae3a66c,2544,3056,train
11f9821dba42,3488,4256,train
84d01a07c3fe,2800,3408,train
5026e8d1e6f9,3480,4240,train
26371e3cbab2,2544,3056,train
0a93116c50f1,2633,2740,train
c5d4d2de662e,2539,3050,train
70e8d5a5a9c2,3006,3006,train
4aa31b279b37,1140,1387,train
4de95edca8bb,2801,2802,train
c5b4731a60bb,2580,2840,train
f85fe770048a,2330,2846,train
76add43e359c,2330,2846,train
4d39491880ac,2979,2999,train
edb1520f945c,2801,2802,train
36d85956f758,2544,3056,train
697eaa2d79b5,2520,3032,train
1563b7136682,3032,3032,train
2857435b9c7c,2436,3032,train
321c4554bd23,2874,2816,train
985d4c05cfaa,3488,4256,train
5313f8579e68,2544,3056,train
3e3a03d4b313,2544,3056,train
7d872d2e4b17,3480,4248,train
5caf07ed75f4,3488,4256,train
935219ffc68c,2320,2832,train
4a5e11ad2ea0,2977,2970,train
4a5182888c71,2991,2992,train
831b4f061daa,2539,3050,train
a5d628756358,2551,3029,train
6ae5b0d0b1e3,2010,2446,train
87982e4a0999,2288,2836,train
ff23167d20b4,2800,3408,train
0ebd891068eb,3480,4248,train
937890b92ad8,2336,2836,train
e10f738658d3,3480,4248,train
32bc4b819bf6,2336,2836,train
3909a21dca77,2520,3032,train
fbbd69e1d82a,2336,2788,train
baf8f3ddd11d,2336,2836,train
e5e4babc03f5,3000,3000,train
e2080f0e0731,2336,2836,train
db5195cb50c4,2330,2846,train
d30a0e3f2539,2520,3032,train
53569366dbaa,3480,4248,train
76d3ff2cc5ce,2978,2986,train
222f1194ae9f,1795,1880,train
696a6fb47142,2330,2846,train
22adcdb11ce8,2801,2798,train
cdaa750da0ce,2544,3056,train
4087a0bee42a,1140,1387,train
42833e3ae880,2801,2802,train
cacb3aaf4864,2320,2828,train
176bbcbb90e1,2520,2414,train
c8ed6a592b17,2330,2846,train
2592102f6b5c,3480,4248,train
425dff2ff13a,2540,2880,train
e2aff1ebc305,2336,2836,train
b386bcbb0490,3488,4256,train
4701e1705503,3032,3032,train
5381361e3e3c,2416,2872,train
3ed100de7738,2436,3032,train
991756246f03,3480,4240,train
0e035b62d9bc,3480,4240,train
e51b49a19853,2544,3056,train
c99a7577bab8,1140,1387,train
ba0001dac70b,1140,1387,train
a1fa036afd0b,2801,2938,train
b13d2f8ad15d,3480,4240,train
b8feccc22917,2801,2992,train
2b1d0d491337,2536,3048,train
1fd004c2e4f7,2312,2836,train
228083cd85ef,3480,4248,train
6dfeacd5e499,2593,2982,train
478d6e906137,3032,3032,train
ebab8906e37c,2800,3408,train
8251f9806fb0,2309,2784,train
c8df20c984c1,2336,2836,train
70559aabae55,2314,2508,train
43fffbee28c6,2540,2880,train
a6fae815f05c,3032,3032,train
1fec7efb8da8,1760,2140,train
a3be60b6c79c,3488,4256,train
0f9709784c19,1140,1387,train
793ddb7bc6cd,3488,4256,train
a62165f76102,1140,1387,train
18ad6447775e,2520,2701,train
c479ad077c88,2336,2836,train
510130dcc27b,2800,3153,train
19c6397cdec9,2800,3153,train
45f585026317,2536,3048,train
5ae2e80ff901,2336,2836,train
d4ccc9527fed,2989,2992,train
eeee42a62e29,2520,3032,train
68fefe8da0b5,3480,4248,train
c544394abc5b,3001,3001,train
4ff81f916fac,2320,2832,train
21ab803037ad,2330,2846,train
2d36cfe06dd6,3480,4248,train
aae639baa02e,2520,3032,train
6d48891f25db,2336,2836,train
68f068c70a64,3480,4248,train
63f6f0b040e3,2242,2242,train
4c6fb1b7def5,2752,3408,train
72fea14661d6,2336,2836,train
cd00eccb2237,2991,2992,train
b6959ada9a45,2800,3408,train
039159f7b61b,2292,2846,train
920d7ef35702,2010,2431,train
96304720ba90,2943,2954,train
f6f8579aa37e,2336,2836,train
149c73c79507,2336,2836,train
ad804344f3ed,2544,3056,train
d7db812249f2,1760,2140,train
a648b88334e7,2590,2993,train
2dd56460ae48,3032,3032,train
4c0af9bef102,3480,4240,train
6973c4f114b7,2158,2386,train
5cc8517b8a2e,2991,2992,train
71b24ef355ee,2662,2882,train
0acec7010081,2954,2753,train
e96133d06736,2954,2753,train
ace7a9702770,2954,2753,train
3e7b2ffc97db,2954,2753,train
0b020a7aff0a,2954,2753,train
5b8bdee6eb31,2436,3032,train
3e343656f6f4,2320,2832,train
8bdb314baea7,2800,3408,train
e94bf9f014f3,2436,3032,train
afbaf5916fbe,1140,1387,train
4044589e4d6f,2539,3050,train
9c24e37a0ef5,2012,2012,train
8d774f02657c,2800,3408,train
571a303b3eea,2801,2798,train
18debd568fd4,2801,2802,train
e71bdbebcdfb,2414,2990,train
3754d8925770,2991,2992,train
6f20f36051e5,2336,2836,train
c35ff2df89be,2336,2836,train
daa6b0143835,2336,2836,train
12fe8eadded1,3052,3052,train
83ce6df2cf98,3052,3052,train
f1fc5304fffd,3480,4240,train
a75ecb11c3cf,2801,2992,train
56fdeaa6a96a,2520,3032,train
d0cd2a804d30,2292,2709,train
a414f67f5735,2476,2991,train
a5bbd30ed109,2476,2991,train
2b2bd9a06cb8,2430,1962,train
1ffe706d3d5f,2336,2836,train
3ad901a1a44e,2649,2746,train
ecac712485f2,3480,4248,train
772ba57006a3,2539,3050,train
30eae2ee5011,2800,3408,train
9811c7e34bb1,2520,3032,train
d0f28aad694b,2021,1854,train
046fd0c18f22,2336,2836,train
1a0a148c030f,2544,3056,train
b5a415f70aa9,2544,3056,train
26639aab6967,3480,4248,train
8951eac18958,3480,4248,train
e98f43cd0867,2416,2872,train
ce4ebf7d1a0c,3480,4240,train
a084c4e685d6,3488,4256,train
d0be46c2141f,2800,3408,train
e0c96098a396,2336,2620,train
e547eeebb69f,2336,2836,train
ffe942c8655f,1140,1387,train
a123e9cd1475,2336,2684,train
fd4ee26e48d4,3480,4248,train
e0498fc49487,2544,3056,train
6ee800f17ea5,2320,2832,train
0e601185ac46,3480,4240,train
6f27afc5a710,2320,2832,train
706855efa152,2544,3056,train
e34939f0a328,2520,3032,train
d3ba6f068795,3480,4240,train
faf224c840ff,2320,2832,train
9a535eed7d2d,2039,2133,train
1338eda32f9b,2801,2798,train
e8f85222d2d3,2540,2880,train
ab57c9740b8d,2336,2836,train
d4a95c651918,2539,3050,train
c6ab0406e7fb,3006,3006,train
270bbfe1f9e5,3488,4256,train
4deec2dd94da,1893,2302,train
ad9edd906ff5,2336,2836,train
fd14128a2a4d,2560,3072,train
4f72ac18bbb9,3480,4240,train
cb58d88f4a6f,2436,3032,train
ff322f8e36c4,2801,2802,train
54e9b0d1d87a,3480,4240,train
24d19850993e,3320,3408,train
371fdb603115,2801,2802,train
1d8755ce5242,3480,4240,train
cfcc4573998c,2539,2884,train
a3ca531101d3,2516,3027,train
03fd83fc90d9,3032,3032,train
ea516e218fe6,2455,2974,train
66712e2fc6a4,2455,2974,train
ea743e2eccf9,2977,2979,train
dc233db14a5d,2868,3381,train
02366ec75168,2336,2836,train
83569c76974e,3480,4240,train
14852db2ba6b,2336,2740,train
84b58bdcec7f,2809,2992,train
e1b500e2ea12,2436,3032,train
8b3da4f55cf0,2800,3408,train
3a33f16fc22e,3488,4256,train
d99dc9055ace,2539,3050,train
0f03b4cbbdea,2336,2836,train
9ecea2d9c832,2180,2660,train
b1c963b7c90a,2320,2832,train
2b3a2f4dc864,2801,2930,train
949b1f4cb6fa,2539,3050,train
dbd1ea0edec7,1760,2140,train
5a7382019a31,2336,2836,train
de42746833a3,2436,3032,train
2a7bfd5ed6a7,2539,3050,train
c5c6a58554c9,2611,2892,train
035e8786afef,2336,2836,train
2ffa902abb0c,3480,4240,train
4bbe8d48fd9a,3052,3052,train
b6aac964746c,2544,3056,train
ae141aeb53b8,2539,3050,train
1edbe4714f77,3198,3056,train
fe51be23ad08,2336,2836,train
da5ffdde0725,3480,4240,train
61ad1ab420e5,1760,2140,train
035750d2cc67,2800,3408,train
d899ba3a99be,3488,4256,train
b0fd4cd6e6c0,3156,2971,train
e9c200e6ae54,3000,3000,train
46e4bd625d3f,2436,3032,train
e313470893d0,2539,3050,train
f24100b16cb6,2010,2431,train
81136f88928b,2801,2802,train
3d446575cd76,2416,2872,train
233a9742ef2f,2336,2836,train
01e7fdcf87fc,2012,2012,train
d3b03a75c6c1,3488,4256,train
f7f96b1c0204,2520,3032,train
9e844dea386a,2539,3050,train
c78c5ad6d546,3480,4248,train
9ac01e0eac7b,2436,3032,train
3a001d5ccdc4,2336,2836,train
49cc605a04ae,3480,4248,train
91dbd1e4d4b8,2539,3050,train
e14b52100bea,3001,3001,train
a510b3efc3cc,3052,2996,train
5b5ab3fbd775,3012,3028,train
c2dabc90054b,3480,4240,train
d7a2083fec46,3520,4280,train
79b7ba0210bb,2320,2832,train
e16764219a99,2414,2827,train
882aa657e170,3480,4240,train
bbc9d4788978,2336,2836,train
1c0f2dd64fe0,1760,2140,train
327996961b8d,2336,2836,train
c64bdc02f633,3032,3032,train
01fc054e43dd,3480,4240,train
39b12d3c2fa6,3480,4248,train
35fd2e2f7754,2539,3050,train
8ae96d80aada,2821,2771,train
d3342a7c5454,3480,4240,train
56cdb0916363,3000,3000,train
4cd88e837b59,2938,2978,train
841d4ce2cfe7,2320,2832,train
d908cf9ff11b,2789,2992,train
8467afadc7f6,1760,2140,train
46ac37aa5f34,3480,4248,train
10ea16180595,1760,2140,train
ca3940494328,3006,3006,train
9539fdd22027,2539,3050,train
4e078c23b8cd,3488,4256,train
dfd483d68471,2436,3032,train
d479e8a775d6,2330,2846,train
8e1b341d6ec7,1760,2140,train
1b3dcbce0fa2,4240,3480,train
2cfc6491579a,2169,2490,train
6d80c35b8d4e,2336,2836,train
84f3332876cf,2544,3056,train
72cf260ddf4c,2544,3056,train
93979c3e3177,2544,3056,train
1ed39b073256,3000,3000,train
2f1ce67c8d80,3480,4248,train
72faa8c278c4,2988,2996,train
cec07acf2c6e,2436,3032,train
918ab38e1f0f,2516,2870,train
5f5cdc44b299,2336,2836,train
c6c12ad89dec,3052,3052,train
63094fcb1019,1760,2140,train
d9bea6b28f9f,2800,3408,train
9f50edab452b,2800,3408,train
477ef09becb6,2436,3032,train
7452ddd5b44b,3488,4256,train
302436633ec0,2539,3050,train
2274c9443ffd,3052,2940,train
2cfd932d8b97,2544,3056,train
33d785242996,1140,1387,train
44d2c6e9266c,3480,4240,train
e1f9501f001c,3032,3032,train
fc85d36ca465,3480,4248,train
8a89d61875f9,2800,3408,train
5a3605f90540,3488,4256,train
24450cd3727d,2767,3005,train
ad4e1c8350fb,2800,3408,train
784a93fa9ee8,2330,2846,train
3784d66cc685,3480,4248,train
853cb8ab4029,2336,2836,train
9fc671f79108,2336,2836,train
187a15369d36,3480,4248,train
ee5b25fc720b,2833,3235,train
42798200d0ba,3480,4240,train
06862b0aa1e8,2544,3056,train
a650491c7276,2540,2880,train
0044e449aae1,2336,2836,train
44fd41135c61,1760,2140,train
7148e124d7dd,2536,3048,train
d653aa376299,3052,3020,train
2652dc8fcb4b,2336,2836,train
bf01283c2121,2996,3052,train
b2cb89d90286,2991,2992,train
f420e3696115,3480,4248,train
16d85c7f7837,2834,2561,train
0ecb5373eee0,2800,3408,train
78a25e4b11dd,2336,2836,train
af0c08a95509,2801,2992,train
cfeb8f03b0af,2336,2836,train
91b8ef5459fe,1760,2140,train
c8cf39d50d34,2400,2880,train
6c8fb4dd5fd7,3480,4240,train
1b37d5ea40d0,2336,2836,train
6564f55c1619,3480,4240,train
45e1f7b258d1,1140,1387,train
50fcd52cecf5,3488,4256,train
20cde26bb6ff,2801,2802,train
50b4385f5c66,2320,2832,train
08a68d025467,2466,3040,train
c5970294a8c3,3480,4248,train
c7632a48f7e7,2489,3050,train
2ca6fa018f86,2980,2940,train
243d84bb9946,3480,4240,train
beaad17c1748,2895,3152,train
7bc56e205e08,3480,4240,train
07c6b234a94b,2963,2992,train
cbf0a27f993e,2963,2992,train
c30135419d0c,2610,2825,train
48f11766c41f,3480,4240,train
b5b50d4ebe96,3488,4256,train
1d96a1349a36,3480,4240,train
0834d60255e3,2520,3032,train
fdd2f9b2f036,2539,3050,train
d61f54f774aa,3052,3052,train
8709a6be6eaa,2320,2920,train
aa7fa629acb3,2520,3032,train
ac1c89907fa2,2536,3044,train
95ebf6f3aee6,3488,4256,train
47643f20a15e,2320,2832,train
5dbf1f9ba0e9,2539,3050,train
0d17348ba547,2991,2992,train
d6b9c7d34e75,2544,3056,train
51ab86766313,2140,2208,train
f9b6bd4593c8,2544,3056,train
25af1dc6eb56,2320,2832,train
3224f58b22af,2518,2835,train
3a6acd941fc0,3488,4256,train
b262a59ecc06,2737,2992,train
3a85c5bfcd7b,3052,3052,train
e91403f2b6da,2991,2992,train
241b3c090e2c,3480,4240,train
a2c5285c6fec,2539,2748,train
0a9432bfcc5b,2539,3050,train
a35fafa081b0,2336,2748,train
7749cddd0a17,2520,3032,train
179b83581dcc,3000,3000,train
c9f8fff624b9,2400,2880,train
648c3ab1901d,1140,1387,train
cc145c438168,2567,2978,train
5ce66c2df0a2,3480,4240,train
4c24b0e2b7cf,3488,3488,train
a4a0a64989fd,2801,2992,train
0f5af2c75ba0,2336,2836,train
91fe5cb436fa,2414,2827,train
d6fd4e6aa2fc,2336,2836,train
6e37ebd5e141,2320,2832,train
71d2c3956f3c,3032,3032,train
1db7053ca14c,1140,1387,train
7d4fef26747e,3480,4248,train
c7492c714ecd,3480,4248,train
77a9c4147012,2374,3050,train
8cd1ad8955ad,2010,2431,train
fece1740823c,2336,2836,train
8452410ab20a,3488,4256,train
965c4968f3e5,3004,2980,train
0ab7bd949094,2320,2832,train
3101eae88360,2544,3056,train
022085a0b648,2539,3050,train
ae51872bd2a0,2271,2285,train
d5c7bb6ca545,3480,4240,train
1b98d395bdb5,3488,4256,train
a78f01529895,2436,3032,train
de540f4137c7,2320,2832,train
2e1a618166f0,3032,3032,train
384de6416f6e,2800,3408,train
94db5ad07806,2800,3408,train
f87b978285e8,2539,3050,train
300b663f5b0e,2320,2832,train
42219d500947,2520,3032,train
8a6178c3911b,3480,4240,train
754c56fbab63,3052,3004,train
c636ac67c19a,2544,3056,train
e738c549fe8e,2544,3056,train
f7c7683d6ed9,2544,3056,train
9872a8a48f23,2544,3056,train
8d4b3609ed92,2544,3056,train
3d9c95938f42,4256,3488,train
9dcd0faf95bd,3480,4248,train
dbbcce15367b,2320,2832,train
3d144fbe4958,2991,2992,train
ed3bea59397c,2416,2872,train
50f29acd37a6,2800,3135,train
49f010752fd8,2800,2983,train
343d445230a1,2487,3408,train
6614fa860542,3052,3052,train
90836bb5b6de,1140,1387,train
6ec7006d0320,3480,4240,train
0d97277582ab,2539,2719,train
3b6ad60071d4,3480,4240,train
6494a03199e5,3480,4240,train
5315a92172ef,2330,2846,train
3041c13193cf,3480,4248,train
7847e1ea4307,4240,3480,train
7e63892d77cb,2776,3160,train
aeba4885d18a,2320,2832,train
05960ccb10c0,3000,2906,train
47716ab91efa,2988,3001,train
1b9c9f8fb993,2330,2846,train
d9d38c4f0b20,2801,2802,train
be055d308ab1,2950,3066,train
b2f5d0fe9ab4,2416,2872,train
04af69b81c7e,2520,3032,train
f32e1212203a,2824,2825,train
effd1810f790,2745,2755,train
e0f4c2ea7603,2336,2836,train
0449b62bc0b6,2634,2962,train
787dc6109e4a,2336,2836,train
f7333f1c582f,2800,3408,train
f4be52d4e6ae,2184,2681,train
4818a62bb220,3488,4256,train
31d499dd751d,2996,2988,train
51dc130ec62f,1798,2100,train
0965160ad057,3052,3052,train
fdb87f885d0e,3488,4256,train
ce6c51b4fff8,2801,2802,train
4fa890061bf6,2232,2502,train
14bd5c85aea2,3052,3004,train
761288427a0d,2330,2846,train
36c748936087,3032,3032,train
8d003476a0b9,2336,2836,train
b1f57cd2ee79,3480,4248,train
6656a202d5e9,2539,3050,train
bd2509cb2f13,2436,3032,train
eb446b336fdf,3480,4248,train
76bb17698bfa,3488,4256,train
3e701399bf0f,2539,3050,train
4024e564722b,3480,4248,train
61ec09d32116,3480,4248,train
3566e20a178e,1760,2140,train
3577ee4f26c4,1760,2140,train
823797c902b5,2540,2880,train
015484acb9cf,2336,2836,train
c64a4232f6ba,2801,2802,train
cd6571846bba,2416,2872,train
2905f86286db,2536,3048,train
5f6691632bbe,2449,2463,train
8d4c57ef78f9,2336,2836,train
c19746f104f2,2539,3050,train
bbcaf12f5c75,2520,3032,train
e99abff2a302,2336,2836,train
94dfaa1ebe4d,2416,2872,train
2ae75e3c1a63,2320,2832,train
5c8147b9d1a4,3320,3408,train
68bc7bc6ad65,3050,2539,train
df22e4564d8a,2544,3056,train
70fcced4ab9a,2242,2846,train
31f599eed7d4,2689,3249,train
1311dd6f5c2e,2544,3056,train
9bea66a2b74e,1565,1696,train
606b9b7b4b9a,3480,4248,train
5662a418a7f0,3488,4256,train
25d509aec102,3488,4256,train
81b158b2250f,2320,2832,train
db00cd1b6beb,2544,3056,train
3607190f3f38,2416,2872,train
2c520dcf9515,2330,2838,train
6471803ece87,3480,4248,train
64a776818efe,2539,3050,train
266cd3b181c5,3480,4248,train
2308e67bc9a8,2539,2992,train
0439f052b73b,2336,2836,train
ac122c375a7f,2336,2836,train
0133bf9a5f5c,2336,2836,train
dd3b16780ce4,3480,4240,train
8307346433cf,2544,3056,train
0a3afeef9c01,2801,2802,train
dc0339fa6725,3480,4240,train
cfecc1391cac,2536,3048,train
2ab080e51a21,3219,3129,train
d74ef8961bff,3032,3032,train
b7eb26ddf5a3,3032,3032,train
ea6150f7e739,3052,3020,train
c4776e6a612b,2488,3048,train
7ec6d82fbd45,3488,4256,train
3d19da0d4ee6,2800,3408,train
bdb66fe06369,2800,3408,train
7a733f167e29,2115,2906,train
f21c0ad4f6c6,2800,3408,train
adaa7dde6a5a,2800,3408,train
267feb0db182,3480,4240,train
a039679aecf1,2732,3028,train
f5428f049a02,2266,2918,train
62235a2912fe,2336,2836,train
53488579be26,2800,3408,train
548939938de2,2988,2988,train
2db8cefa1c69,3488,4256,train
0ecd5e7e89b0,2874,2840,train
67ad8c8afe8c,1760,2140,train
7f14798af38a,2336,2836,train
4691e42f9447,2336,2836,train
1d65ce594196,2866,2867,train
35da4a5a0201,2991,2992,train
b2c1f6501551,2801,2802,train
473dfd35782a,2681,2799,train
dded5cc225c0,3480,4248,train
a6de43bd68d4,3480,4248,train
b61f3493c551,2711,2796,train
089bd77c8c10,2711,2796,train
ee086fdd5c81,3151,3498,train
83ba207acf3a,2416,2872,train
8e4c6528fcff,2178,2523,train
ce430706efe2,2544,3056,train
1117adfb1445,3480,4240,train
0d5988fe9620,3480,4240,train
4f39b14d1bc2,3320,3408,train
bb52bbb91924,2991,2992,train
8438a6e0c60b,3480,4240,train
1d528d96ae8f,3001,3001,train
f6ef78fff495,2330,2846,train
e11854af4478,2320,2832,train
f4076663653f,2320,2832,train
8408a0a09a25,1760,2140,train
43721cdd43d7,2351,2759,train
2af4fdd6b125,2330,2846,train
b7fcb9db9d69,2336,2836,train
162eb52156fe,2800,3408,train
f74ba5dd0f35,2336,2836,train
d7bd07106cd1,3480,4248,train
9d0c91bd716b,3488,4256,train
85e9126deab4,3488,4256,train
ff9f10a24c27,3000,3000,train
315967232685,2330,2846,train
4ffc2689420f,2991,2992,train
621a97bed4f2,2436,3032,train
d711aaf80ece,2436,3032,train
75f207c4945d,2800,3165,train
110dde407e0a,2800,3165,train
2d9270f6aa14,2954,2991,train
a4154723fc47,2520,3032,train
e1ae4be3ef0c,2336,2836,train
168dd478cd66,3480,4240,train
238208eb51b4,2330,2846,train
76d45ddd80d8,2536,2840,train
696dd2b20ebc,2320,2832,train
1f1d14c3edca,2320,2832,train
a9db22dc73e5,2539,3050,train
52d9af96139f,3488,3488,train
bcb1d52e4eab,2800,3408,train
b3d4f33ea91f,3050,2539,train
e62e55fc3d30,2010,2446,train
3bb9d1009a11,3488,4256,train
ef7d4d77a524,2544,3056,train
4407005b8627,2320,2832,train
98a63209c4eb,2320,2832,train
acca96bd8543,2012,2012,train
9304a960bfcf,2801,2992,train
7c87232477d9,3488,4256,train
e8e902f1b426,2424,3050,train
204f98b6eaa0,1760,2140,train
b6cd2b51fdbb,2292,2652,train
2b89836e651a,2801,2992,train
ee33ec236561,3480,4248,train
5cd1b4c1bc31,3050,2539,train
df2bb22fa871,2967,2795,train
2f6019c75d6d,2967,2795,train
bfa8feb11bec,2436,3032,train
20cc91493f24,2801,2802,train
e6a05de9cd72,3480,4248,train
1a5b81d8f067,3488,4256,train
4f84c6747e86,2800,3408,train
ca37059c690b,2336,2836,train
8529395d2a79,2320,2832,train
390ce1f029e7,2793,2798,train
fec0f573e821,1140,1387,train
bc0564a2a89b,2336,2836,train
34d695666ba0,2548,3060,train
6ae7f30df43f,2991,2992,train
4d3847ba95ed,2012,2012,train
5f9d4c174eb0,3480,4240,train
04bfc50a592b,2309,2926,train
b85eb21acdd7,2544,3056,train
97a6e11901eb,2436,3032,train
5ef8fda13991,2801,2798,train
b287167d9c72,3480,4240,train
7117291867a9,2330,2846,train
fd307ea3d74b,2417,2726,train
2fd784cf972d,3480,4248,train
d4543383eeea,2336,2836,train
cedf1b30b001,2536,3048,train
c73e3e0a98dc,2960,2678,train
23cbb38b6a8b,2336,2836,train
74ccb87f76a1,2801,2802,train
a6265fd0fbbd,2336,2836,train
d287c6d8d984,2400,2880,train
250e141ba53a,3480,4240,train
e89536bb9b9c,2336,2836,train
ca8ecb88abcf,2522,3408,train
32db31429adc,2536,3048,train
578d1c165af7,2544,3056,train
5557550c918d,2540,2880,train
a5ebe374bf5f,2320,2832,train
0f86d39499c3,1760,2140,train
7b64f13eadcd,2320,2832,train
d36f8cd69fa7,2336,2836,train
7072c0a0fc8e,2977,2978,train
cccc4a472171,2320,2832,train
82d68e44143f,2320,2832,train
ef367099b05f,3480,4240,train
34d78e39990b,3488,4256,train
7c5ea470acdb,2336,2836,train
0ee216baabd5,3480,4240,train
fbc362185c6e,2436,3032,train
8b4e375dc274,3052,3052,train
23311f777947,2336,2836,train
8ec92e65cd35,2520,3032,train
65761e66de9f,2330,2783,train
c338662fdbf2,2292,2653,train
339898ec49b3,2800,3221,train
743d32c78e2f,3052,3004,train
f9c3bb697d31,2428,2428,train
4c951c9bf926,2544,3056,train
a7c8151bb532,2414,2827,train
0b9ceba31ef2,3480,4240,train
4b4f8dbaa9ae,2320,2832,train
27c3a9b1d888,2520,3032,train
c7b23395d254,2436,3032,train
0729e35c1829,2520,3032,train
d22fc49476cd,2416,2872,train
41124e1492aa,2937,2867,train
1982d1c817bf,2800,3408,train
141d909aeeec,3480,4240,train
672aed2a462b,3052,3012,train
56ed68c28819,2518,3028,train
0e3bf1e3d4a7,2518,3028,train
d5b9b9f3ee57,3006,3006,train
b09305903d46,1140,1387,train
2ad5782e69a0,3480,4248,train
98251234bce9,2336,2836,train
54155a058e38,2520,3032,train
0a990c89256a,2520,3032,train
09cf9767a7bf,2336,2836,train
cfc1a9fed40d,2336,2836,train
5e5e0e2cb5f8,1760,2140,train
ba57c39bc15d,3480,4240,train
395e9f2c003d,3480,4240,train
df9f31db0683,2991,2992,train
8116db865b1b,3480,4248,train
b357652d690b,2320,2832,train
f5217eb57e14,2021,1790,train
61e834204727,2336,2836,train
137dd4fedd7f,3480,4240,train
c0b8daed0225,2330,2846,train
624cdf15ec99,2320,2832,train
6606cab99998,2544,3056,train
bd0fa715c95c,3052,3004,train
9428ac73e507,3052,3052,train
19d190bdb8fc,2544,3056,train
460d99af3da9,2991,2990,train
af6e597c23c4,4020,4891,train
76264298dfc8,2336,2604,train
4f3d52d652dd,2320,2832,train
40844df2c2ce,2560,3072,train
2f21be53ee88,3480,4248,train
4cf41c062d0c,2282,3028,train
67ea53f37acf,2317,3032,train
00a129830f4e,2336,2836,train
9bc4d429d4e8,3480,4240,train
67b1b1cc7551,2336,2836,train
404d6bc85544,3006,3006,train
12525e86fa15,3480,4240,train
5ad1df47efad,3480,4240,train
